Zeit in ms, Spannung in Einheitslos
2242005831,328
2242055686,297
2242135322,314
2242218109,315
2242283840,289
2242370680,312
2242446355,315
2245954425,276
2246059738,316
2246124820,353
2246215778,339
2246309279,281
2246403991,354
2246496096,361
2246586728,333
2246674236,329
2250136628,346
2250281063,348
2250356907,321
2250422522,329
2250493625,314
2250558189,289
2250625815,300
2250695939,311
2250768510,286
2250845684,324
2254077931,362
2254144204,349
2254204922,296
2254245268,343
2254285038,357
2254353560,336
2254432110,280
2254505184,329
2254586027,330
2258151505,296
2258233806,325
2258302944,315
2258394351,284
2258474073,315
2258553649,317
2258622646,271
2258706477,303
2258787755,337
2258874043,333
2262287640,347
2262380052,357
2262450930,362
2262538444,332
2262627286,332
2262720819,327
2262807745,318
2262896754,275
2262995445,331
2263058256,316
2266550039,280
2266633393,327
2266701481,322
2266792652,277
2266882695,313
2266982558,336
2267041696,316
2267109219,341
2267168797,350
2270452702,344
2270621108,308
2270730039,342
2270807737,344
2270880277,329
2270966011,308
2271017366,343
2271068533,327
2271118103,297
2271189081,333
2274630265,337
2274699349,301
2274762677,310
2274837187,342
2274918919,334
2275013148,276
2275074378,331
2275139156,338
2275206825,304
2275273599,325
2278687276,329
2278770632,317
2278847110,333
2278919816,348
2279003525,330
2279074477,303
2279140879,336
2279203405,343
2279265302,314
2282763638,312
2282812629,339
2282859471,327
2282899986,271
2282950799,325
2283034959,328
2283128565,287
2283201879,321
2283244304,316
2283303081,282
2286820638,328
2286903141,332
2286978240,299
2287042781,325
2287116071,350
2287193822,337
2287265125,298
2287352268,345
2287428511,380
2290903503,361
2291006486,316
2291072680,339
2291164716,326
2291261248,293
2291360328,293
2291439864,302
2291525692,288
2291611110,346
2291702988,360
2295195723,342
2295435135,316
2295513546,345
2295575395,355
2295660442,326
2295722701,276
2295800675,333
2295875064,331
2295974980,281
2296069179,317
2299221692,327
2299306546,289
2299386815,316
2299472938,312
2299555430,281
2299634507,333
2299699350,346
2299748936,316
2299821562,322
2303250944,357
2303334153,351
2303406668,312
2303477488,326
2303547581,367
2303618265,365
2303688514,316
2303758984,314
2303829450,332
2303899649,309
2307333432,305
2307425750,321
2307508870,308
2307604309,303
2307673097,323
2307758889,299
2307839598,296
2307921058,334
2308008158,323
2308071827,268
2311488518,323
2311568670,345
2311642014,332
2311708163,344
2311778378,360
2311862289,362
2311929995,332
2312007644,340
2312075845,350
2315582997,349
2315653137,309
2315733246,316
2315811212,314
2315902038,289
2316002355,313
2316086692,315
2316184836,291
2316272057,321
2316356515,370
2319688553,355
2319741447,308
2319826878,343
2319910533,363
2319999612,339
2320062913,282
2320138773,318
2320208547,320
2320296192,282
2320378737,319
2323802102,308
2323887162,271
2323971057,318
2324043103,309
2324129189,255
2324205764,316
2324286336,331
2324371220,323
2324455670,363
2327817505,367
2327905784,367
2327988520,339
2328029261,328
2328069102,322
2328108756,309
2328148880,303
2328188316,324
2328227943,311
2328284630,270
2332112931,337
2332206688,331
2332280460,287
2332341731,324
2332401876,361
2332472948,346
2332538643,289
2332614829,349
2332706252,362
2336004523,331
2336074069,312
2336145641,302
2336206541,285
2336277972,295
2336345262,304
2336437523,258
2336516166,293
2336603290,306
2336690331,282
2340139515,357
2340223479,362
2340296686,359
2340360851,328
2340429864,365
2340508525,370
2340562214,345
2340611667,278
2340659756,311
2340707333,298
2344264251,262
2344360256,347
2344428119,350
2344519081,310
2344609622,324
2344681930,348
2344744355,331
2344806959,279
2344878221,332
2348310487,334
2348411485,301
2348484994,325
2348566906,326
2348664996,306
2348747964,320
2348830260,328
2348914085,301
2349010578,300
2349077236,326
2352422447,306
2352469205,300
2352539085,311
2352618169,295
2352699644,304
2352780906,331
2352858967,310
2352948953,320
2353032394,371
2353123645,368
2356595427,332
2356710789,292
2356779642,350
2356888989,325
2356988783,277
2357090661,311
2357179981,331
2357270598,304
2357361936,325
2360594943,324
2360684143,308
2360764670,318
2360825417,328
2360886537,301
2360978558,300
2361039348,337
2361099209,324
2361160252,262
2361224169,323
2364680365,321
2364770325,277
2364841656,322
2364926692,312
2365023763,273
2365103649,347
2365198886,354
2365285967,318
2365369485,323
2368842229,353
2368928901,342
2369024980,299
2369147871,327
2369209974,355
2369291453,338
2369363495,277
2369438035,330
2369507522,330
2369576499,291
2372845977,323
2372929406,320
2372989749,292
2373055617,319
2373131435,325
2373211243,284
2373330314,305
2373427300,319
2373512464,286
2373597253,309
2377039336,317
2377115445,292
2377186985,348
2377258388,366
2377338136,339
2377417476,310
2377496822,350
2377580006,356
2377646104,328
2381140893,282
2381227105,343
2381289830,339
2381349857,291
2381412743,299
2381575119,310
2381649512,276
2381720778,303
2381783501,313
2381846210,312
2385201023,364
2385259013,376
2385333094,354
2385408672,315
2385484951,300
2385573077,308
2385659302,271
2385747923,292
2385835005,297
2385922340,260
2389254221,302
2389329275,295
2389407853,258
2389493327,328
2389582101,328
2389657883,275
2389738879,329
2390046975,351
2390135953,332
2393375090,328
2393460470,349
2393540072,355
2393622333,324
2393702331,328
2393788573,317
2393871198,301
2393938576,297
2394018244,318
2394081812,294
2397464830,299
2397563989,333
2397635183,315
2397726156,307
2397818075,332
2397907452,352
2398010582,331
2398105283,340
2398199497,348
2398290191,337
2401672083,285
2401753356,311
2401819708,301
2401895838,258
2401983388,311
2402046208,299
2402118737,282
2402186757,299
2402284999,286
2405749570,304
2405833859,326
2405918415,288
2405994509,311
2406056657,358
2406138650,366
2406219027,322
2406300111,350
2406375468,363
2406456348,319
2409862560,250
2409937067,302
2410077297,303
2410171498,306
2410267841,337
2410352072,318
2410452482,281
2410541160,335
2410610280,329
2413833112,285
2413934437,317
2414042586,340
2414138126,317
2414232177,322
2414333480,329
2414444481,321
2414535508,311
2414636762,331
2414727798,317
2418091631,276
2418172426,326
2418258389,323
2418300262,271
2418358541,313
2418415972,317
2418492179,275
2418573009,315
2418656058,303
2418742684,259
2421979938,336
2422044521,334
2422108820,286
2422192452,330
2422274758,346
2422372429,320
2422440118,319
2422502671,334
2422567178,348
2426107122,315
2426189268,351
2426239028,338
2426303257,311
2426385729,303
2426468925,317
2426540275,283
2426611339,294
2426684442,307
2426755212,276
2430258950,299
2430337928,295
2430404920,259
2430475187,319
2430527498,325
2430577669,283
2430627391,340
2430700557,364
2430784037,344
2430872487,292
2434423694,348
2434469719,360
2434533990,333
2434597344,314
2434685855,305
2434766689,289
2434845257,298
2434919432,315
2435019190,293
2438491698,310
2438538070,338
2438610051,317
2438686869,312
2438771204,330
2438857882,332
2438953072,302
2439040118,343
2439110427,338
2439181835,321
2442604047,327
2442690958,339
2442761825,316
2442840190,258
2442903074,322
2442986822,310
2443060560,249
2443138143,308
2443226405,300
2446595913,296
2446692077,310
2446772027,281
2446857582,288
2446967208,318
2447065734,301
2447160249,324
2447257511,334
2447360716,326
2447465902,280
2450832158,347
2450897540,341
2450976204,317
2451017557,341
2451058552,359
2451100936,317
2451149774,271
2451229041,321
2451298866,310
2451378423,257
2454834035,307
2454909733,309
2454992529,278
2455063607,331
2455134986,315
2455205718,279
2455276152,326
2455346735,323
2455417260,274
2458871578,313
2458960604,322
2459010870,293
2459058357,325
2459142733,319
2459226743,289
2459306836,319
2459386087,322
2459465597,281
2459544522,316
2462983912,362
2463086549,352
2463162417,300
2463264366,355
2463368454,363
2463471231,316
2463579296,303
2463676660,318
2463776666,303
2463886006,312
2467208763,333
2467261351,307
2467334519,260
2467422794,330
2467507817,315
2467598580,258
2467685463,317
2467766712,317
2467857350,287
2471244969,336
2471300165,327
2471384515,297
2471493106,328
2471584062,332
2471674139,294
2471767304,308
2471863494,327
2471973530,302
2472050385,306
2475244976,314
2475340573,294
2475432020,308
2475524863,319
2475617009,303
2475707320,324
2475801353,361
2475898308,354
2476006934,316
2476156398,333
2479425577,349
2479501297,305
2479568373,242
2479634521,308
2479699697,304
2479766690,274
2479833861,335
2479898848,320
2479976524,285
2483571773,331
2483672802,328
2483790849,286
2483873078,315
2483994207,325
2484094202,295
2484188699,314
2484281261,312
2484377632,287
2484472969,314
2487540019,315
2487634540,269
2487729159,303
2487822085,331
2487915639,330
2488026168,351
2488119154,358
2488197183,365
2488278198,334
2491813229,313
2491932775,306
2492038989,289
2492126529,301
2492221352,324
2492324196,305
2492408922,310
2492496327,337
2492590073,319
2492685244,264
2495790578,323
2495889073,326
2495997109,290
2496069035,331
2496155339,321
2496222288,292
2496289566,325
2496365820,327
2496437684,289
2496504353,308
2500074059,322
2500338512,291
2500474384,309
2500675568,307
2500788358,278
2500876416,311
2500955958,309
2501037355,266
2501104514,337
2503931711,379
2504041834,368
2504122031,320
2504197946,362
2504274509,344
2504364216,305
2504440448,288
2504515730,304
2504591521,287
2504667771,324
2508122802,336
2508214071,308
2508306324,302
2508403128,333
2508496718,317
2508589866,261
2508690016,319
2508786767,312
2508885607,268
2508983647,320
2512160822,301
2512239222,256
2512310120,317
2512378940,301
2512448009,291
2512520229,309
2512588797,299
2512675025,331
2512743756,359
2516308599,347
2516420410,325
2516540806,340
2516623233,352
2516696417,331
2516778996,279
2516875140,324
2517002746,320
2517098538,273
2517189334,303
2520440830,306
2520522614,263
2520625605,311
2520718462,304
2520812548,279
2520910795,362
2521011649,361
2521083340,330
2521183833,288
2524504423,336
2524569182,316
2524653230,260
2524733380,303
2524813742,298
2524893142,287
2524989172,307
2525078038,278
2525167370,284
2525273199,303
2528531900,264
